"_id"	"notificationEntry"	"titelHashed"	"textLength"	"date"
"121"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"24"	"1455900834877"
"122"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"24"	"1455900835132"
"123"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"20"	"1455900845718"
"124"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"20"	"1455900845806"
"125"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"113"	"1455901033753"
"126"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"113"	"1455901033800"
"127"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"60"	"1455901591982"
"128"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"60"	"1455901592069"
"129"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"82"	"1455901619796"
"130"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"82"	"1455901619848"
"131"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"43"	"1455901650166"
"132"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"43"	"1455901650245"
"133"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"18"	"1455901676714"
"134"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"18"	"1455901676788"
"135"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"23"	"1455911202347"
"136"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"23"	"1455911202495"
"137"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"122"	"1455918218471"
"138"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"122"	"1455918218658"
"139"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"19"	"1455919643117"
"140"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"19"	"1455919643191"
"141"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"31"	"1455919650105"
"142"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"31"	"1455919650188"
"143"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"32"	"1455975719975"
"144"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"32"	"1455975720100"
"145"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"32"	"1455975720169"
"146"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"32"	"1455975720236"
"147"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"37"	"1455975823545"
"148"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"4"	"1455975823674"
"149"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"37"	"1455975823698"
"150"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"4"	"1455975823720"
"151"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"43"	"1455975859282"
"152"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"43"	"1455975859315"
"153"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"4"	"1455975868293"
"154"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"4"	"1455975868373"
"155"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"37"	"1455975897952"
"156"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"37"	"1455975898004"
"157"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"82"	"1455993401797"
"158"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"82"	"1455993402018"
"159"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"16"	"1456001828583"
"160"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"16"	"1456001828658"
"161"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456057524458"
"162"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456057524611"
"163"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"67"	"1456083569114"
"164"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"67"	"1456083569441"
"165"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"67"	"1456083813607"
"166"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"67"	"1456083814161"
"167"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"37"	"1456143823619"
"168"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456143823714"
"169"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"64"	"1456144042673"
"170"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456144042745"
"171"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"76"	"1456144044356"
"172"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456144044404"
"173"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"143"	"1456144069616"
"174"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456144069643"
"175"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456151643496"
"176"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456151643577"
"177"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"25"	"1456151660607"
"178"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"18"	"1456151660658"
"179"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"25"	"1456151975277"
"180"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"3"	"1456151975370"
"181"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"30"	"1456151975412"
"182"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"25"	"1456152124616"
"183"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"3"	"1456152124668"
"184"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"30"	"1456152124745"
"185"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"25"	"1456154363795"
"186"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"3"	"1456154363858"
"187"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"30"	"1456154363905"
"188"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"25"	"1456154364002"
"189"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"18"	"1456154364037"
"190"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"53"	"1456160400993"
"191"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"53"	"1456160401238"
"192"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"1"	"1456161197259"
"193"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"1"	"1456161197374"
"194"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"28"	"1456161228031"
"195"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"28"	"1456161228104"
"196"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"59"	"1456161235148"
"197"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"18"	"1456161235259"
"198"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"90"	"1456161242812"
"199"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"18"	"1456161242863"
"200"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456161497079"
"201"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456161497149"
"202"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"10"	"1456161504954"
"203"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"18"	"1456161505024"
"204"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"124"	"1456169530596"
"205"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"124"	"1456169530707"
"206"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"9"	"1456212681286"
"207"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"9"	"1456212681480"
"208"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"9"	"1456216588302"
"209"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"9"	"1456216588721"
"210"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"110"	"1456218578558"
"211"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"110"	"1456218578673"
"212"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"68"	"1456222209945"
"213"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"68"	"1456222210100"
"214"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"46"	"1456222426688"
"215"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"46"	"1456222426736"
"216"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456228330173"
"217"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456228330295"
"218"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456228369960"
"219"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456228370050"
"220"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"2"	"1456260031376"
"221"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"2"	"1456260031494"
"222"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"2"	"1456270594079"
"223"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"2"	"1456270594272"
"224"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456309812410"
"225"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456309812534"
"226"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"44"	"1456309902129"
"227"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"44"	"1456309902251"
"228"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"4"	"1456309952233"
"229"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"4"	"1456309952335"
"230"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456318203299"
"231"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"3"	"1456318203396"
"232"	"com.google.android.talk"	"605262cbd825b308fb22bb2cdfd07c69fce3381f"	"57"	"1456324054864"
"233"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"27"	"1456347175732"
"234"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"27"	"1456347175832"
"235"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"35"	"1456348060565"
"236"	"com.skype.raider"	"7272fe1fd870a311760c3e18aeacc6ea568b0bc9"	"35"	"1456348060654"
"237"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"57"	"1456406588737"
"238"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"57"	"1456406588868"
"239"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"119"	"1456429611657"
"240"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"18"	"1456429611764"
"241"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1456429976057"
"242"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1456429976157"
"243"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1456430079119"
"244"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"865"	"1456430079157"
"245"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1456430079186"
"246"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1456430079214"
"247"	"com.google.android.talk"	"605262cbd825b308fb22bb2cdfd07c69fce3381f"	"111"	"1456521793206"
"248"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"48"	"1456563975267"
"249"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"48"	"1456563975852"
"250"	"com.google.android.talk"	"605262cbd825b308fb22bb2cdfd07c69fce3381f"	"26"	"1456574246288"
"251"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"16"	"1456579106276"
"252"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"16"	"1456579106345"
"253"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"4"	"1456579149330"
"254"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"4"	"1456579149371"
"255"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"48"	"1456590182256"
"256"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"48"	"1456590182390"
"257"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"187"	"1456603285814"
"258"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"18"	"1456603286179"
"259"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"60"	"1456613450871"
"260"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"60"	"1456613450950"
"261"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"58"	"1456613468951"
"262"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"58"	"1456613468986"
"263"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"62"	"1456613516132"
"264"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"62"	"1456613516194"
"265"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"3"	"1456613689264"
"266"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"3"	"1456613689294"
"267"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"64"	"1456613804268"
"268"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"64"	"1456613804308"
"269"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"57"	"1456649351184"
"270"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"57"	"1456649352179"
"271"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"27"	"1456678158114"
"272"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"27"	"1456678158540"
"273"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"47"	"1456683905829"
"274"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"47"	"1456683905918"
"275"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"67"	"1456683915114"
"276"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"67"	"1456683915260"
"277"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"7"	"1456684173875"
"278"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"7"	"1456684173917"
"279"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"28"	"1456692594990"
"280"	"com.skype.raider"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"73"	"1456692595064"
"281"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"31"	"1456698603816"
"282"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"31"	"1456698604040"
"283"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"52"	"1456735951087"
"284"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"52"	"1456735951332"
"285"	"com.google.android.talk"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"76"	"1456753057151"
"286"	"com.google.android.talk"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"190"	"1456757040681"
"287"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"3"	"1456764715377"
"288"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"3"	"1456764715502"
"289"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"4"	"1456764797247"
"290"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"4"	"1456764797320"
"291"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"78"	"1456764804396"
"292"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456764804452"
"293"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"90"	"1456764808581"
"294"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456764808617"
"295"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"83"	"1456764887331"
"296"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"83"	"1456764887445"
"297"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"432"	"1456765635251"
"298"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"432"	"1456765635329"
"299"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"117"	"1456765714797"
"300"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"117"	"1456765714877"
"301"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"102"	"1456765766910"
"302"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"102"	"1456765766991"
"303"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"137"	"1456791698553"
"304"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"137"	"1456791698701"
"305"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"173"	"1456791705393"
"306"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456791705466"
"307"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"2"	"1456791813627"
"308"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"2"	"1456791813763"
"309"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"6"	"1456791814893"
"310"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456791815065"
"311"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"62"	"1456823684018"
"312"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"62"	"1456823684129"
"313"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"62"	"1456823684167"
"314"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"62"	"1456823684190"
"315"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685181"
"316"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685247"
"317"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685304"
"318"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685332"
"319"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685369"
"320"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685400"
"321"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685446"
"322"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685530"
"323"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685583"
"324"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"32"	"1456823685632"
"325"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"4"	"1456835208032"
"326"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"4"	"1456835208134"
"327"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"16"	"1456835209531"
"328"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456835209572"
"329"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"34"	"1456838540887"
"330"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"34"	"1456838540993"
"331"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"188"	"1456840234823"
"332"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"188"	"1456840234920"
"333"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"122"	"1456840265458"
"334"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"122"	"1456840265525"
"335"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"24"	"1456840292671"
"336"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"24"	"1456840292758"
"337"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"24"	"1456843542877"
"338"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"24"	"1456843542931"
"339"	"com.google.android.talk"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"115"	"1456846634883"
"340"	"com.google.android.talk"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"143"	"1456846888013"
"341"	"com.google.android.talk"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"126"	"1456847392403"
"342"	"com.google.android.talk"	"485605f9f10de3675a9e30c70ea9069e7059c962"	"19"	"1456847463185"
"343"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"20"	"1456851419649"
"344"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456851419764"
"345"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"30"	"1456851422069"
"346"	"org.telegram.messenger"	"d27937f914ebe99ee315f04449678eccfb658191"	"18"	"1456851422153"
"347"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"31"	"1456909498795"
"348"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"25"	"1456909498916"
"349"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"76"	"1456909498962"
"350"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"49"	"1456909499617"
"351"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"38"	"1456909499680"
"352"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"25"	"1456909499745"
"353"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"98"	"1456909499842"
"354"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"48"	"1456909499925"
"355"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"31"	"1456909500006"
"356"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"25"	"1456909500113"
"357"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"76"	"1456909500156"
"358"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"49"	"1456909500201"
"359"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"38"	"1456909500251"
"360"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"25"	"1456909500293"
"361"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"98"	"1456909500354"
"362"	"com.skype.raider"	"da39a3ee5e6b4b0d3255bfef95601890afd80709"	"48"	"1456909500427"
"363"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"48"	"1456931013211"
"364"	"com.twitter.android"	"5392c950bdde4be7e5f5b8fdc6a1ca5f21e905cf"	"48"	"1456931014254"
"365"	"com.google.android.talk"	"605262cbd825b308fb22bb2cdfd07c69fce3381f"	"19"	"1456939854735"
"366"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"11"	"1456943957907"
"367"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"11"	"1456943958046"
"368"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"30"	"1456948841162"
"369"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"30"	"1456948841293"
"370"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"30"	"1456950185568"
"371"	"org.telegram.messenger"	"8009f8b46f1ae74100d5207121f133fcb1cc2e51"	"30"	"1456950185656"
"372"	"com.skype.raider"	"db569978fbf0f1e05f1a67762c028c34994dbf39"	"4"	"1456994819031"
